scenario,mode,strategy,seed_code,seed_value,days_survived,ending_type,ending_cause,encounters_faced,vehicle_breakdowns,final_hp,final_supplies,final_sanity,final_budget_cents,boss.reached,boss_won,miles_traveled,travel_days,partial_travel_days,non_travel_days,avg_mpd,unique_encounters,repairs_spent_cents,bribes_spent_cents,exec_order_active,exec_order_days_remaining,exec_order_cooldown,exposure_streak_heat,exposure_streak_cold,days_with_camp,days_with_repair,travel_ratio,unique_per_20_days,rotation_events,reached_2k_by_150,crossing_events,crossing_permit_uses,crossing_bribe_attempts,crossing_bribe_successes,crossing_detours_taken,crossing_failures,crossing_failure_rate,crossing_bribe_success_rate,day_reason_history,endgame_active,endgame_field_repair_used,endgame_cooldown_days,stop_cap_conversions
"Classic - Aggressive","Classic","Aggressive","CL-ORANGE02",1411,23,"Boss Vote Failed - Game Over","boss_vote_failed",8,1,9,19,2,17300,true,false,2100.0,22,0,1,137.25,8,0,2500,"",0,1,0,0,0,1,0.957,6.96,6,true,3,0,2,1,2,0,0.000,0.500,"||||detour|repair||||detour||||||||crossing_pass|||||",false,false,0,0
"Classic - Aggressive","Classic","Aggressive","CL-ORANGE02",1412,22,"Boss Vote Failed - Game Over","boss_vote_failed",8,1,9,20,3,16000,true,false,2100.0,22,0,0,137.25,8,0,2500,"",0,0,0,0,0,1,1.000,7.27,6,true,3,0,2,2,0,0,0.000,1.000,"||||crossing_pass|repair||||crossing_pass||||||||crossing_pass||||",false,false,0,0
"Classic - Aggressive","Classic","Aggressive","CL-ORANGE02",1413,22,"Boss Vote Failed - Game Over","boss_vote_failed",6,2,10,19,4,15000,true,false,2100.0,22,0,0,137.25,6,0,2500,"war_dept_reorg",1,0,1,0,0,2,1.000,5.45,6,true,3,0,2,2,0,0,0.000,1.000,"|repair|||crossing_pass||||crossing_pass|||||||||crossing_pass|||repair|",false,false,1,0
"Classic - Aggressive","Classic","Aggressive","CL-ORANGE02",1414,23,"Victory - Boss Defeated","boss.victory",9,1,9,19,3,13900,true,true,2100.0,21,1,1,137.25,9,0,3500,"tariff_tsunami",1,0,0,0,0,1,0.957,7.83,6,true,3,0,3,1,2,0,0.000,0.333,"||||crossing_pass|||repair||detour||||||||detour|||||",false,false,0,0
"Classic - Aggressive","Classic","Aggressive","CL-ORANGE02",1415,22,"Boss Vote Failed - Game Over","boss_vote_failed",8,0,9,17,4,17000,true,false,2100.0,21,1,0,137.25,8,0,3500,"",0,3,0,0,0,0,1.000,7.27,7,true,3,0,3,2,1,0,0.000,0.667,"||||crossing_pass||||detour|||||||||crossing_pass||||",false,false,0,0
"Classic - Aggressive","Classic","Aggressive","CL-ORANGE02",1416,23,"Victory - Boss Defeated","boss.victory",9,0,9,17,4,17400,true,true,2100.0,21,2,0,131.29,9,0,3500,"tariff_tsunami",2,0,0,0,0,0,1.000,7.83,6,true,3,0,3,2,1,0,0.000,0.667,"||||crossing_pass|||||detour|||||||||crossing_pass||||",false,false,0,0
"Classic - Aggressive","Classic","Aggressive","CL-ORANGE02",1417,22,"Boss Vote Failed - Game Over","boss_vote_failed",7,0,10,20,3,16000,true,false,2100.0,22,0,0,137.25,7,0,3500,"",0,0,0,0,0,0,1.000,6.36,5,true,3,0,3,2,1,0,0.000,0.667,"||||crossing_pass|||||crossing_pass||||||||detour||||",false,false,0,0
"Classic - Aggressive","Classic","Aggressive","CL-ORANGE02",1418,22,"Boss Vote Failed - Game Over","boss_vote_failed",8,0,10,20,4,15500,true,false,2100.0,22,0,0,137.25,8,0,3500,"",0,0,0,0,0,0,1.000,7.27,6,true,3,0,3,2,1,0,0.000,0.667,"||||crossing_pass|||||crossing_pass||||||||detour||||",false,false,0,0
"Classic - Aggressive","Classic","Aggressive","CL-ORANGE02",1419,22,"Boss Vote Failed - Game Over","boss_vote_failed",6,0,8,20,3,17000,true,false,2100.0,22,0,0,137.25,6,0,3500,"",0,4,0,0,0,0,1.000,5.45,6,true,3,0,3,1,2,0,0.000,0.333,"||||crossing_pass||||detour|||||||||detour||||",false,false,0,0
"Classic - Aggressive","Classic","Aggressive","CL-ORANGE02",1420,22,"Boss Vote Failed - Game Over","boss_vote_failed",7,1,10,19,4,17900,true,false,2100.0,21,1,0,137.25,7,0,2500,"",0,0,0,0,0,1,1.000,6.36,6,true,3,0,2,2,0,0,0.000,1.000,"|repair|||crossing_pass|||||crossing_pass||||||||crossing_pass||||",false,false,0,0
"Classic - Aggressive","Classic","Aggressive","CL-ORANGE02",1421,23,"Boss Vote Failed - Game Over","boss_vote_failed",9,0,10,20,3,14900,true,false,2100.0,21,1,1,137.25,9,0,3500,"",0,0,0,0,0,0,0.957,7.83,5,true,3,0,3,3,0,0,0.000,1.000,"||||crossing_pass|||||crossing_pass||||||||crossing_pass|||||",false,false,0,0
"Classic - Aggressive","Classic","Aggressive","CL-ORANGE02",1422,24,"Boss Vote Failed - Game Over","boss_vote_failed",8,2,9,20,3,11000,true,false,2100.0,22,1,1,131.29,8,2700,2500,"",0,6,0,0,0,2,0.958,6.67,6,true,3,0,2,2,1,0,0.000,1.000,"repair|||||crossing_denied;detour|||||crossing_pass||||||||crossing_pass|repair||||",false,false,0,0
"Classic - Aggressive","Classic","Aggressive","CL-ORANGE02",1423,23,"Boss Vote Failed - Game Over","boss_vote_failed",10,1,10,18,2,15300,true,false,2100.0,21,1,1,137.25,10,0,2500,"",0,0,0,0,0,1,0.957,8.70,5,true,3,0,2,2,0,0,0.000,1.000,"||||crossing_pass|repair||||crossing_pass||||||||crossing_pass|||||",false,false,0,0
"Classic - Aggressive","Classic","Aggressive","CL-ORANGE02",1424,22,"Boss Vote Failed - Game Over","boss_vote_failed",8,0,10,19,4,16500,true,false,2100.0,22,0,0,137.25,8,0,3500,"",0,1,0,0,0,0,1.000,7.27,6,true,3,0,3,3,0,0,0.000,1.000,"||||crossing_pass|||||crossing_pass||||||||crossing_pass||||",false,false,0,0
"Classic - Aggressive","Classic","Aggressive","CL-ORANGE02",1425,23,"Boss Vote Failed - Game Over","boss_vote_failed",8,2,10,17,4,11800,true,false,2100.0,23,0,0,131.29,8,0,3500,"",0,5,0,0,0,2,1.000,6.96,7,true,3,0,3,2,1,0,0.000,0.667,"repair||||crossing_pass||||repair|detour||||||||crossing_pass|||||",false,false,0,0
"Classic - Aggressive","Classic","Aggressive","CL-ORANGE02",1426,23,"Boss Vote Failed - Game Over","boss_vote_failed",8,1,10,18,3,12900,true,false,2100.0,23,0,0,131.29,8,3100,3500,"",0,0,0,0,1,1,1.000,6.96,6,true,3,0,3,2,1,0,0.000,0.667,"||||crossing_pass|camp||||crossing_pass||||repair|||||detour||||",false,false,0,0
"Classic - Aggressive","Classic","Aggressive","CL-ORANGE02",1427,22,"Victory - Boss Defeated","boss.victory",8,1,9,20,4,15500,true,true,2100.0,22,0,0,137.25,8,0,3500,"",0,5,0,0,0,1,1.000,7.27,5,true,3,0,3,3,0,0,0.000,1.000,"||||crossing_pass||||crossing_pass||||||repair|||crossing_pass||||",false,false,0,0
"Classic - Aggressive","Classic","Aggressive","CL-ORANGE02",1428,22,"Victory - Boss Defeated","boss.victory",8,0,8,18,3,17000,true,true,2100.0,21,1,0,137.25,8,0,3500,"",0,0,0,0,0,0,1.000,7.27,5,true,3,0,3,3,0,0,0.000,1.000,"||||crossing_pass||||crossing_pass|||||||||crossing_pass||||",false,false,0,0
"Classic - Aggressive","Classic","Aggressive","CL-ORANGE02",1429,22,"Boss Vote Failed - Game Over","boss_vote_failed",8,0,10,15,4,17500,true,false,2100.0,19,2,1,143.79,8,0,3500,"war_dept_reorg",2,0,0,0,1,0,0.955,7.27,5,true,3,0,3,3,0,0,0.000,1.000,"|||camp|crossing_pass||||crossing_pass||||||||crossing_pass|||||",false,false,0,0
"Classic - Aggressive","Classic","Aggressive","CL-ORANGE02",1430,23,"Boss Vote Failed - Game Over","boss_vote_failed",8,0,10,17,2,16000,true,false,2100.0,22,0,1,137.25,8,0,3500,"",0,0,0,0,0,0,0.957,6.96,7,true,3,0,3,1,2,0,0.000,0.333,"||||detour|||||detour||||||||crossing_pass|||||",false,false,0,0
"Classic - Aggressive","Classic","Aggressive","CL-ORANGE02",1431,22,"Victory - Boss Defeated","boss.victory",8,0,10,19,4,16500,true,true,2100.0,22,0,0,137.25,8,0,3500,"",0,0,0,0,0,0,1.000,7.27,6,true,3,0,3,3,0,0,0.000,1.000,"||||crossing_pass||||crossing_pass|||||||||crossing_pass||||",false,false,0,0
"Classic - Aggressive","Classic","Aggressive","CL-ORANGE02",1432,22,"Boss Vote Failed - Game Over","boss_vote_failed",7,0,10,16,4,18000,true,false,2100.0,22,0,0,137.25,7,0,3500,"",0,0,0,0,0,0,1.000,6.36,6,true,3,0,3,3,0,0,0.000,1.000,"||||crossing_pass||||crossing_pass|||||||||crossing_pass||||",false,false,0,0
"Classic - Aggressive","Classic","Aggressive","CL-ORANGE02",1433,23,"Boss Vote Failed - Game Over","boss_vote_failed",8,0,10,18,3,15500,true,false,2100.0,22,0,1,137.25,8,0,3500,"",0,0,0,0,0,0,0.957,6.96,7,true,3,0,3,2,1,0,0.000,0.667,"||||detour|||||crossing_pass||||||||crossing_pass|||||",false,false,0,0
"Classic - Aggressive","Classic","Aggressive","CL-ORANGE02",1434,23,"Boss Vote Failed - Game Over","boss_vote_failed",8,0,9,20,3,16000,true,false,2100.0,22,0,1,137.25,8,0,3500,"",0,6,0,0,0,0,0.957,6.96,5,true,3,0,3,2,1,0,0.000,0.667,"||||detour|||||crossing_pass||||||||crossing_pass|||||",false,false,0,0
"Classic - Aggressive","Classic","Aggressive","CL-ORANGE02",1435,23,"Victory - Boss Defeated","boss.victory",9,0,8,17,4,17500,true,true,2100.0,22,1,0,131.29,9,0,3500,"",0,0,0,0,0,0,1.000,7.83,6,true,3,0,3,2,1,0,0.000,0.667,"||||crossing_pass|||||crossing_pass||||||||detour|||||",false,false,0,0
"Classic - Aggressive","Classic","Aggressive","CL-ORANGE02",1436,17,"Collapse (crossing) - Game Over","collapse_crossing",6,1,10,17,10,9800,false,false,1900.0,17,0,0,160.71,6,0,3500,"travel_ban_lite",1,0,0,0,0,1,1.000,6.00,5,false,3,0,3,2,0,1,0.333,0.667,"||||crossing_pass||||crossing_pass|||||||repair|crossing_fail",false,false,1,0
"Classic - Aggressive","Classic","Aggressive","CL-ORANGE02",1437,23,"Victory - Boss Defeated","boss.victory",8,0,9,19,4,16000,true,true,2100.0,22,0,1,137.25,8,0,3500,"",0,2,0,0,0,0,0.957,6.96,6,true,3,0,3,3,0,0,0.000,1.000,"||||crossing_pass||||crossing_pass|||||||||crossing_pass|||||",false,false,0,0
"Classic - Aggressive","Classic","Aggressive","CL-ORANGE02",1438,22,"Boss Vote Failed - Game Over","boss_vote_failed",8,0,8,20,4,16500,true,false,2100.0,21,1,0,137.25,8,0,3500,"",0,0,0,0,0,0,1.000,7.27,5,true,3,0,3,1,2,0,0.000,0.333,"||||crossing_pass||||detour|||||||||detour||||",false,false,0,0
"Classic - Aggressive","Classic","Aggressive","CL-ORANGE02",1439,22,"Victory - Boss Defeated","boss.victory",8,1,9,19,4,16000,true,true,2100.0,21,1,0,137.25,8,0,3500,"",0,4,0,0,0,1,1.000,7.27,6,true,3,0,3,3,0,0,0.000,1.000,"|||repair|crossing_pass|||||crossing_pass||||||||crossing_pass||||",false,false,0,0
"Classic - Aggressive","Classic","Aggressive","CL-ORANGE02",1440,22,"Boss Vote Failed - Game Over","boss_vote_failed",8,1,10,18,4,16500,true,false,2100.0,21,1,0,137.25,8,0,3500,"",0,0,0,0,0,1,1.000,7.27,5,true,3,0,3,3,0,0,0.000,1.000,"||||crossing_pass|||repair||crossing_pass||||||||crossing_pass||||",false,false,0,0
"Classic - Aggressive","Classic","Aggressive","CL-ORANGE02",1441,22,"Boss Vote Failed - Game Over","boss_vote_failed",7,1,9,18,4,16200,true,false,2100.0,22,0,0,137.25,7,0,2500,"",0,0,0,0,0,1,1.000,6.36,6,true,3,0,2,1,1,0,0.000,0.500,"repair||||detour|||||crossing_pass||||||||crossing_pass||||",false,false,0,0
"Classic - Aggressive","Classic","Aggressive","CL-ORANGE02",1442,22,"Boss Vote Failed - Game Over","boss_vote_failed",8,1,10,18,4,14900,true,false,2100.0,22,0,0,137.25,8,0,3500,"",0,0,0,0,0,1,1.000,7.27,6,true,3,0,3,3,0,0,0.000,1.000,"||||crossing_pass|||repair||crossing_pass||||||||crossing_pass||||",false,false,0,0
"Classic - Aggressive","Classic","Aggressive","CL-ORANGE02",1443,23,"Victory - Boss Defeated","boss.victory",7,0,10,18,3,17900,true,true,2100.0,21,0,2,143.79,7,0,3500,"",0,0,0,0,1,0,0.913,6.09,5,true,3,0,3,2,1,0,0.000,0.667,"||||crossing_pass||||detour|||||||||crossing_pass|camp||||",false,false,0,0
"Classic - Aggressive","Classic","Aggressive","CL-ORANGE02",1444,22,"Boss Vote Failed - Game Over","boss_vote_failed",8,0,10,20,4,16000,true,false,2100.0,21,1,0,137.25,8,0,3500,"",0,0,0,0,0,0,1.000,7.27,6,true,3,0,3,3,0,0,0.000,1.000,"||||crossing_pass|||||crossing_pass||||||||crossing_pass||||",false,false,0,0
"Classic - Aggressive","Classic","Aggressive","CL-ORANGE02",1445,22,"Boss Vote Failed - Game Over","boss_vote_failed",7,0,10,20,4,16500,true,false,2100.0,22,0,0,137.25,7,0,3500,"",0,0,0,0,0,0,1.000,6.36,6,true,3,0,3,2,1,0,0.000,0.667,"||||crossing_pass||||detour|||||||||crossing_pass||||",false,false,0,0
"Classic - Aggressive","Classic","Aggressive","CL-ORANGE02",1446,17,"Collapse (crossing) - Game Over","collapse_crossing",6,0,9,19,10,10800,false,false,1900.0,17,0,0,160.71,6,0,3500,"",0,0,0,0,0,0,1.000,6.00,5,false,3,0,3,2,0,1,0.333,0.667,"||||crossing_pass||||crossing_pass||||||||crossing_fail",false,false,0,0
"Classic - Aggressive","Classic","Aggressive","CL-ORANGE02",1447,22,"Boss Vote Failed - Game Over","boss_vote_failed",8,1,8,20,4,15000,true,false,2100.0,22,0,0,137.25,8,0,3500,"",0,0,0,0,1,1,1.000,7.27,5,true,3,0,3,3,0,0,0.000,1.000,"||||crossing_pass||||crossing_pass|||repair||||camp||crossing_pass||||",false,false,0,0
"Classic - Aggressive","Classic","Aggressive","CL-ORANGE02",1448,22,"Boss Vote Failed - Game Over","boss_vote_failed",8,0,9,18,3,17000,true,false,2100.0,22,0,0,137.25,8,0,3500,"",0,3,0,0,0,0,1.000,7.27,5,true,3,0,3,3,0,0,0.000,1.000,"||||crossing_pass||||crossing_pass|||||||||crossing_pass||||",false,false,0,0
"Classic - Aggressive","Classic","Aggressive","CL-ORANGE02",1449,23,"Boss Vote Failed - Game Over","boss_vote_failed",7,1,9,19,3,15600,true,false,2100.0,22,0,1,137.25,7,0,2500,"",0,0,0,0,0,1,0.957,6.09,5,true,3,0,2,2,1,0,0.000,1.000,"||||crossing_pass|||||detour||||||||repair;crossing_pass|||||",false,false,0,0
"Classic - Aggressive","Classic","Aggressive","CL-ORANGE02",1450,23,"Victory - Boss Defeated","boss.victory",8,0,8,15,4,17400,true,true,2100.0,23,0,0,131.29,8,0,3500,"",0,0,0,0,0,0,1.000,6.96,6,true,3,0,3,2,1,0,0.000,0.667,"||||detour|||||crossing_pass|||||||||crossing_pass||||",false,false,0,0
"Classic - Aggressive","Classic","Aggressive","CL-ORANGE02",1451,22,"Boss Vote Failed - Game Over","boss_vote_failed",6,1,10,18,3,15500,true,false,2100.0,20,1,1,143.79,6,0,3500,"",0,0,0,0,0,1,0.955,5.45,5,true,3,0,3,3,0,0,0.000,1.000,"||||crossing_pass||||crossing_pass||||repair||||crossing_pass|||||",false,false,0,0
"Classic - Aggressive","Classic","Aggressive","CL-ORANGE02",1452,22,"Boss Vote Failed - Game Over","boss_vote_failed",7,0,9,18,3,17000,true,false,2100.0,21,0,1,143.79,7,0,3500,"",0,0,0,0,1,0,0.955,6.36,6,true,3,0,3,3,0,0,0.000,1.000,"|||camp|crossing_pass||||crossing_pass||||||||crossing_pass|||||",false,false,0,0
"Classic - Aggressive","Classic","Aggressive","CL-ORANGE02",1453,22,"Boss Vote Failed - Game Over","boss_vote_failed",7,0,9,17,3,17000,true,false,2100.0,21,1,0,137.25,7,0,3500,"",0,0,0,0,0,0,1.000,6.36,6,true,3,0,3,3,0,0,0.000,1.000,"||||crossing_pass||||crossing_pass|||||||||crossing_pass||||",false,false,0,0
"Classic - Aggressive","Classic","Aggressive","CL-ORANGE02",1454,18,"Collapse (crossing) - Game Over","collapse_crossing",7,0,10,20,10,9800,false,false,1900.0,18,0,0,151.78,7,0,3500,"",0,2,0,0,0,0,1.000,7.00,7,false,3,0,3,2,0,1,0.333,0.667,"||||crossing_pass|||||crossing_pass||||||||crossing_fail",false,false,0,0
"Classic - Aggressive","Classic","Aggressive","CL-ORANGE02",1455,22,"Boss Vote Failed - Game Over","boss_vote_failed",7,1,10,18,4,15300,true,false,2100.0,21,1,0,137.25,7,0,3500,"",0,4,0,0,0,1,1.000,6.36,5,true,3,0,3,3,0,0,0.000,1.000,"||||crossing_pass||||crossing_pass||||repair|||||crossing_pass||||",false,false,0,0
"Classic - Aggressive","Classic","Aggressive","CL-ORANGE02",1456,23,"Victory - Boss Defeated","boss.victory",7,0,10,20,4,15400,true,true,2100.0,22,0,1,137.25,7,0,3500,"",0,0,0,0,1,0,0.957,6.09,5,true,3,0,3,2,1,0,0.000,0.667,"||||detour|||||crossing_pass|||||camp||||crossing_pass||||",false,false,0,0
"Classic - Aggressive","Classic","Aggressive","CL-ORANGE02",1457,23,"Victory - Boss Defeated","boss.victory",8,0,9,19,3,17500,true,true,2100.0,21,1,1,137.25,8,0,3500,"",0,0,0,0,0,0,0.957,6.96,5,true,3,0,3,3,0,0,0.000,1.000,"||||crossing_pass|||||crossing_pass||||||||crossing_pass|||||",false,false,0,0
"Classic - Aggressive","Classic","Aggressive","CL-ORANGE02",1458,23,"Boss Vote Failed - Game Over","boss_vote_failed",8,1,10,18,3,14700,true,false,2100.0,22,0,1,137.25,8,0,3500,"",0,6,0,0,0,1,0.957,6.96,7,true,3,0,3,3,0,0,0.000,1.000,"||||crossing_pass|||||crossing_pass||||||||crossing_pass|repair||||",false,false,0,0
"Classic - Aggressive","Classic","Aggressive","CL-ORANGE02",1459,22,"Victory - Boss Defeated","boss.victory",9,0,10,20,4,16000,true,true,2100.0,21,0,1,143.79,9,0,3500,"",0,0,0,0,1,0,0.955,8.18,5,true,3,0,3,3,0,0,0.000,1.000,"||||crossing_pass||camp|||crossing_pass||||||||crossing_pass||||",false,false,0,0
"Classic - Aggressive","Classic","Aggressive","CL-ORANGE02",1460,22,"Boss Vote Failed - Game Over","boss_vote_failed",7,0,10,18,4,16500,true,false,2100.0,21,1,0,137.25,7,0,3500,"",0,0,0,0,0,0,1.000,6.36,6,true,3,0,3,2,1,0,0.000,0.667,"||||crossing_pass||||crossing_pass||||||||detour|||||",false,false,0,0
"Classic - Aggressive","Classic","Aggressive","CL-ORANGE02",1461,22,"Boss Vote Failed - Game Over","boss_vote_failed",7,0,10,19,4,16500,true,false,2100.0,22,0,0,137.25,7,0,3500,"",0,2,0,0,0,0,1.000,6.36,6,true,3,0,3,3,0,0,0.000,1.000,"||||crossing_pass|||||crossing_pass||||||||crossing_pass||||",false,false,0,0
"Classic - Aggressive","Classic","Aggressive","CL-ORANGE02",1462,22,"Boss Vote Failed - Game Over","boss_vote_failed",7,0,9,20,4,17000,true,false,2100.0,22,0,0,137.25,7,0,3500,"",0,0,0,0,0,0,1.000,6.36,6,true,3,0,3,1,2,0,0.000,0.333,"||||detour|||||detour||||||||crossing_pass||||",false,false,0,0
"Classic - Aggressive","Classic","Aggressive","CL-ORANGE02",1463,22,"Boss Vote Failed - Game Over","boss_vote_failed",8,0,10,16,4,16500,true,false,2100.0,21,1,0,137.25,8,0,3500,"tariff_tsunami",2,0,0,0,0,0,1.000,7.27,6,true,3,0,3,3,0,0,0.000,1.000,"||||crossing_pass||||crossing_pass||||||||crossing_pass|||||",false,false,0,0
"Classic - Aggressive","Classic","Aggressive","CL-ORANGE02",1464,22,"Victory - Boss Defeated","boss.victory",7,2,10,18,4,13100,true,true,2100.0,21,1,0,137.25,7,0,2500,"",0,0,0,0,0,2,1.000,6.36,5,true,3,0,2,2,0,0,0.000,1.000,"|||repair|crossing_pass||||crossing_pass||||repair|||||crossing_pass||||",false,false,0,0
"Classic - Aggressive","Classic","Aggressive","CL-ORANGE02",1465,23,"Boss Vote Failed - Game Over","boss_vote_failed",7,0,10,17,3,16000,true,false,2100.0,21,1,1,137.25,7,0,3500,"",0,5,0,0,0,0,0.957,6.09,6,true,3,0,3,2,1,0,0.000,0.667,"||||crossing_pass|||||crossing_pass||||||||detour|||||",false,false,0,0
"Classic - Aggressive","Classic","Aggressive","CL-ORANGE02",1466,22,"Boss Vote Failed - Game Over","boss_vote_failed",7,0,10,19,4,17000,true,false,2100.0,21,0,1,143.79,7,0,3500,"",0,0,0,0,0,0,0.955,6.36,6,true,3,0,3,2,1,0,0.000,0.667,"||||crossing_pass||||detour||||||||crossing_pass|||||",false,false,0,0
"Classic - Aggressive","Classic","Aggressive","CL-ORANGE02",1467,22,"Boss Vote Failed - Game Over","boss_vote_failed",6,0,8,17,4,17000,true,false,2100.0,22,0,0,137.25,6,0,3500,"",0,8,0,0,0,0,1.000,5.45,6,true,3,0,3,2,1,0,0.000,0.667,"||||crossing_pass||||detour|||||||||crossing_pass||||",false,false,0,0
"Classic - Aggressive","Classic","Aggressive","CL-ORANGE02",1468,22,"Boss Vote Failed - Game Over","boss_vote_failed",6,0,10,17,4,17000,true,false,2100.0,22,0,0,137.25,6,0,3500,"",0,0,0,0,0,0,1.000,5.45,6,true,3,0,3,3,0,0,0.000,1.000,"||||crossing_pass||||crossing_pass|||||||||crossing_pass||||",false,false,0,0
"Classic - Aggressive","Classic","Aggressive","CL-ORANGE02",1469,24,"Boss Vote Failed - Game Over","boss_vote_failed",9,1,10,18,3,15200,true,false,2100.0,22,1,1,131.29,9,0,3500,"",0,0,0,0,1,1,0.958,7.50,7,true,3,0,3,3,0,0,0.000,1.000,"||||crossing_pass;repair|||||crossing_pass|||||||||crossing_pass|||camp||",false,false,0,0
"Classic - Aggressive","Classic","Aggressive","CL-ORANGE02",1470,22,"Victory - Boss Defeated","boss.victory",6,1,10,20,4,16000,true,true,2100.0,22,0,0,137.25,6,0,3500,"",0,0,0,0,0,1,1.000,5.45,5,true,3,0,3,2,1,0,0.000,0.667,"||||crossing_pass||||repair|crossing_pass||||||||detour||||",false,false,0,0
"Classic - Aggressive","Classic","Aggressive","CL-ORANGE02",1471,23,"Boss Vote Failed - Game Over","boss_vote_failed",8,0,10,18,4,16400,true,false,2100.0,22,1,0,131.29,8,0,3500,"",0,8,0,0,0,0,1.000,6.96,6,true,3,0,3,3,0,0,0.000,1.000,"||||crossing_pass||||||crossing_pass||||||||crossing_pass||||",false,false,0,0
"Classic - Aggressive","Classic","Aggressive","CL-ORANGE02",1472,23,"Boss Vote Failed - Game Over","boss_vote_failed",8,1,9,20,4,14300,true,false,2100.0,20,2,1,137.25,8,0,3500,"",0,0,0,0,0,1,0.957,6.96,5,true,3,0,3,3,0,0,0.000,1.000,"||||crossing_pass|||||crossing_pass|||||||repair|crossing_pass|||||",false,false,0,0
"Classic - Aggressive","Classic","Aggressive","CL-ORANGE02",1473,10,"Collapse (crossing) - Game Over","collapse_crossing",4,1,10,16,10,900,false,false,1250.0,10,0,0,179.74,4,0,1000,"",0,0,0,0,0,1,1.000,4.00,4,false,2,0,1,1,0,1,0.500,1.000,"repair|||||crossing_pass||||crossing_fail",false,false,0,0
"Classic - Aggressive","Classic","Aggressive","CL-ORANGE02",1474,23,"Boss Vote Failed - Game Over","boss_vote_failed",8,0,10,20,4,15900,true,false,2100.0,22,0,1,137.25,8,0,3500,"",0,0,0,0,0,0,0.957,6.96,5,true,3,0,3,3,0,0,0.000,1.000,"||||crossing_pass|||||crossing_pass||||||||crossing_pass|||||",false,false,0,0
"Classic - Aggressive","Classic","Aggressive","CL-ORANGE02",1475,22,"Boss Vote Failed - Game Over","boss_vote_failed",7,0,9,20,3,17000,true,false,2100.0,22,0,0,137.25,7,0,3500,"",0,0,0,0,0,0,1.000,6.36,6,true,3,0,3,3,0,0,0.000,1.000,"||||crossing_pass||||crossing_pass|||||||||crossing_pass||||",false,false,0,0
"Classic - Aggressive","Classic","Aggressive","CL-ORANGE02",1476,17,"Collapse (crossing) - Game Over","collapse_crossing",6,0,10,19,10,11300,false,false,1900.0,17,0,0,160.71,6,0,3500,"",0,0,0,0,0,0,1.000,6.00,5,false,3,0,3,2,0,1,0.333,0.667,"||||crossing_pass||||crossing_pass||||||||crossing_fail",false,false,0,0
"Classic - Aggressive","Classic","Aggressive","CL-ORANGE02",1477,10,"Collapse (crossing) - Game Over","collapse_crossing",5,0,10,15,9,900,false,false,1250.0,10,0,0,179.74,5,0,1000,"shutdown",2,0,0,0,0,0,1.000,5.00,4,false,2,0,1,1,0,1,0.500,1.000,"||||crossing_pass|||||crossing_fail",false,false,0,0
"Classic - Aggressive","Classic","Aggressive","CL-ORANGE02",1478,23,"Victory - Boss Defeated","boss.victory",6,0,10,18,4,16000,true,true,2100.0,23,0,0,131.29,6,0,3500,"",0,0,0,0,1,0,1.000,5.22,6,true,3,0,3,3,0,0,0.000,1.000,"||||crossing_pass|||||crossing_pass||||||camp|||crossing_pass||||",false,false,0,0
"Classic - Aggressive","Classic","Aggressive","CL-ORANGE02",1479,23,"Victory - Boss Defeated","boss.victory",9,0,9,19,4,15200,true,true,2100.0,23,0,0,131.29,9,0,3500,"",0,0,0,1,0,0,1.000,7.83,6,true,3,0,3,1,2,0,0.000,0.333,"||||crossing_pass|||||detour||||||||detour|||||",false,false,0,0
